2018-04-11 10:30:19,380 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 10:36:28,868 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><Conditions /><KeyId>M.MAN_ID</KeyId><QueryTable><TableName>bmp_manufacturers</TableName><AliasName>M</AliasName></QueryTable><ResultFields>DISTINCT M.MAN_NAME</ResultFields></SqlQuery>']
2018-04-11 10:36:28,890 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-11 10:36:28,890 INFO [parse_xml.py:60]  parse xml get total:50
2018-04-11 10:36:28,890 INFO [test_manufacturer.py:185]  mysql_manuname_total 50
2018-04-11 10:36:28,890 INFO [test_manufacturer.py:186]  mysql_manuname ['腾博', '数码视讯', '戴尔', '安信华', '天融信', '网神', '启明星辰', '绿盟', '联想', '微软', 'IBM', '中兴', 'H3C', 'test']
2018-04-11 10:36:28,890 INFO [test_manufacturer.py:187]  xml_manuname ['腾博', '数码视讯', '戴尔', '安信华', '天融信', '网神', '启明星辰', '绿盟', '联想', '微软', 'IBM', '中兴', 'H3C', 'test']
2018-04-11 15:52:53,556 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 15:54:04,132 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 15:54:04,261 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\Manufacturers.xml
2018-04-11 15:54:04,262 INFO [parse_xml.py:104]  匹配正则: <InsertManu>(.*?)</InsertManu>
2018-04-11 15:54:04,262 INFO [parse_xml.py:47]  获取参数：['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS> >']
2018-04-11 15:59:00,168 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 15:59:00,296 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\Manufacturers.xml
2018-04-11 15:59:00,297 INFO [parse_xml.py:105]  匹配正则: <InsertManu>(.*?)</InsertManu>
2018-04-11 15:59:00,297 INFO [parse_xml.py:47]  获取参数：['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS> >']
2018-04-11 15:59:16,211 INFO [dataConnect.py:78]  select MAN_ID from bmp_manufacturers where MAN_NAME='测试添加test_add' and 1=1
2018-04-11 16:00:35,131 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 16:00:35,259 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\Manufacturers.xml
2018-04-11 16:00:35,259 INFO [parse_xml.py:105]  匹配正则: <InsertManu>(.*?)</InsertManu>
2018-04-11 16:00:35,260 INFO [parse_xml.py:47]  获取参数：['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS> >']
2018-04-11 16:00:35,260 INFO [test_manufacturer.py:199]  最终参数： {'tableName': 'BMP_MANUFACTURERS', 'objXml': ['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS> >']}
2018-04-11 16:00:35,304 INFO [dataConnect.py:78]  select MAN_ID from bmp_manufacturers where MAN_NAME='测试添加test_add' and 1=1
2018-04-11 16:01:21,546 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 16:01:21,682 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\Manufacturers.xml
2018-04-11 16:01:21,683 INFO [parse_xml.py:105]  匹配正则: <InsertManu>(.*?)</InsertManu>
2018-04-11 16:01:21,683 INFO [parse_xml.py:47]  获取参数：['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS>']
2018-04-11 16:01:21,683 INFO [test_manufacturer.py:199]  最终参数： {'objXml': ['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS>'], 'tableName': 'BMP_MANUFACTURERS'}
2018-04-11 16:01:21,728 INFO [dataConnect.py:78]  select MAN_ID from bmp_manufacturers where MAN_NAME='测试添加test_add' and 1=1
2018-04-11 16:02:30,030 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 16:02:30,144 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\Manufacturers.xml
2018-04-11 16:02:30,145 INFO [parse_xml.py:105]  匹配正则: <InsertManu>(.*?)</InsertManu>
2018-04-11 16:02:30,145 INFO [parse_xml.py:47]  获取参数：['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS>']
2018-04-11 16:02:30,145 INFO [test_manufacturer.py:199]  最终参数： {'tableName': 'BMP_MANUFACTURERS', 'objXml': ['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS>']}
2018-04-11 16:02:30,180 INFO [dataConnect.py:78]  select MAN_ID from bmp_manufacturers where MAN_NAME='测试添加test_add' and 1=1
2018-04-11 16:02:52,806 INFO [test_manufacturer.py:23]  start test manufacturer
2018-04-11 16:02:52,959 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\Manufacturers.xml
2018-04-11 16:02:52,959 INFO [parse_xml.py:105]  匹配正则: <InsertManu>(.*?)</InsertManu>
2018-04-11 16:02:52,960 INFO [parse_xml.py:47]  获取参数：['<BMP_MANUFACTURERS><MAN_NAME>测试添加test_add</MAN_NAME><MAN_DESC>测试添加test_add描述</MAN_DESC></BMP_MANUFACTURERS>']
